BB1300SC2,ISSUE,B12AE0HB320564,2339824290,,,,0,880211,,880211,5/19/2014,wcikbb
BB1300SC2,ISSUE,B12AB8FK320090,1893742211,,,,0,880211,,880211,5/19/2014,ljvjkf
BB1300SC2,ISSUE,B12AE9QN330512,1955214653,,,,0,880211,,880211,5/19/2014,xoimhk
BB1300SC2,ISSUE,B12AE0GY320051,1857652919,,,,0,880211,,880211,5/19/2014,jqsuua
BB1300SC2,ISSUE,B12AE9NC310030,1761829066,,,,0,880211,,880211,5/19/2014,nbiymy
BB1300SC2,ISSUE,B12AD9LU630250,1953385307,,,,0,880211,,880211,5/19/2014,rumbua
BB1300SC2,ISSUE,B12AE9PR610164,1893646479,,,,0,880211,,880211,5/19/2014,sfxlto
BB1300SC2,ISSUE,B12AE0HA330957,1709735557,,,,0,880211,,880211,5/19/2014,hyeand
BB1300SC2,ISSUE,B12AD9FC320188,1780942734,,,,0,880211,,880211,5/19/2014,kwotoy
BB1300SC2,ISSUE,B12AC8HV320844,1877604379,,,,0,880211,,880211,5/19/2014,lwuehi
BB1300SC2,ISSUE,A10MD9RU302160,1911260642,,,,0,880211,,880211,5/19/2014,intyye
BB1300SC2,ISSUE,A10GC9HW730590,1703018547,,,,0,880211,,880211,5/19/2014,kvtfcf
BB1300SC2,ISSUE,A10GB8ME421491,1953857818,,,,0,880211,,880211,5/19/2014,tilldq
BB1300SC2,ISSUE,A10GB8PD311225,1924970583,,,,0,880211,,880211,5/19/2014,zpbggb
BB1300SC2,ISSUE,A10GA7NH720723,1963768203,,,,0,880211,,880211,5/19/2014,ykwyer
BB1300SC2,ISSUE,A10MF1KD323132,1945710299,,,,0,880211,,880211,5/19/2014,ktrgau
BB1300SC2,ISSUE,A10MF1GH313169,1900269273,,,,0,880211,,880211,5/19/2014,cuqfss
BB1300SC2,ISSUE,A10GC9KN230157,1943636967,,,,0,880211,,880211,5/19/2014,ivweyg
BB1300SC2,ISSUE,A10MD9RG301354,2194992141,,,,0,880211,,880211,5/19/2014,zmudgo
BB1300SC2,ISSUE,A10LE1AE111223,2104871138,,,,0,880211,,880211,5/19/2014,edamlf
BB1300SC2,ISSUE,A10GC9JP811181,2151190499,,,,0,880211,,880211,5/19/2014,wbdfix
BB1300SC2,ISSUE,A10LF2DG111408,2327137473,,,,0,880211,,880211,5/19/2014,scltlc
BB1300SC2,ISSUE,A10GC8RL530024,1709003766,,,,0,880211,,880211,5/19/2014,laqcxf
BB1300SC2,ISSUE,A10MF1CX372092,1974011528,,,,0,880211,,880211,5/19/2014,mwkijn
BB1300SC2,ISSUE,A10ME1BE345876,1725326100,,,,0,880211,,880211,5/19/2014,abphex
BB1300SC2,ISSUE,A10GC9GM521426,1998202657,,,,0,880211,,880211,5/19/2014,hndamb
BB1300SC2,ISSUE,A10LF1DJ110592,1752033694,,,,0,880211,,880211,5/19/2014,nyvquh
BB1300SC2,ISSUE,A10GB8FW421809,1800335877,,,,0,880211,,880211,5/19/2014,zwydqq
BB1300SC2,ISSUE,A10MF1HD342519,1900682707,,,,0,880211,,880211,5/19/2014,jkksbo
BB1300SC2,ISSUE,A10MF1PX310032,1841354184,,,,0,880211,,880211,5/19/2014,vvlpbg
BB1300SC2,ISSUE,A10MF1EF314657,1898399827,,,,0,880211,,880211,5/19/2014,fzfkoy
BB1300SC2,ISSUE,A10ME0TK302240,1965540451,,,,0,880211,,880211,5/19/2014,xllvhj
BB1300SC2,ISSUE,A10LD0CP121342,1896980073,,,,0,880211,,880211,5/19/2014,unmsuc
BB1300SC2,ISSUE,A10GB8LA121652,1901439552,,,,0,880211,,880211,5/19/2014,bbjkom
BB1300SC2,ISSUE,A10ME0NF313704,1889589220,,,,0,880211,,880211,5/19/2014,cinzzi
BB1300SC2,ISSUE,A10MD9ME335398,1850469899,,,,0,880211,,880211,5/19/2014,qzoynu
BB1300SC2,ISSUE,A10MC9JX344862,1965791245,,,,0,880211,,880211,5/19/2014,ukzbxo
BB1300SC2,ISSUE,A10LF1DV110884,1871946990,,,,0,880211,,880211,5/19/2014,ijrpyd
BB1300SC2,ISSUE,A10GB8DV611487,1827350263,,,,0,880211,,880211,5/19/2014,bshzpl
BB1300SC2,ISSUE,A10GB8HA322349,1729386720,,,,0,880211,,880211,5/19/2014,tzvsiv
BB1300SC2,ISSUE,A10GC8QY632157,1753290095,,,,0,880211,,880211,5/19/2014,zunwki
BB1300SC2,ISSUE,A10GB8EM330507,1868891829,,,,0,880211,,880211,5/19/2014,iahvie
BB1300SC2,ISSUE,A10MD0JT313677,1848910681,,,,0,880211,,880211,5/19/2014,qpgeca
BB1300SC2,ISSUE,A10LE0RA120194,1992997831,,,,0,880211,,880211,5/19/2014,hhxpea
BB1300SC2,ISSUE,A10GB8GL121855,1973959362,,,,0,880211,,880211,5/19/2014,wbeevb
BB1300SC2,ISSUE,A10ME1CA323827,1754902250,,,,0,880211,,880211,5/19/2014,whmuxx
BB1300SC2,ISSUE,A10GC9EK611210,1893988822,,,,0,880211,,880211,5/19/2014,omjmgw
BB1300SC2,ISSUE,A10LF1EC110775,1919012730,,,,0,880211,,880211,5/19/2014,ajumfa
BB1300SC2,ISSUE,A10GC9BN610863,1966041384,,,,0,880211,,880211,5/19/2014,jbwndh
BB1300SC2,ISSUE,A10GB8HW222058,1915533010,,,,0,880211,,880211,5/19/2014,tlqupp
BB1300SC2,ISSUE,A10MF2JV300045,1970910632,,,,0,880211,,880211,5/19/2014,taezwq
BB1300SC2,ISSUE,A10ME0QP376553,1861555124,,,,0,880211,,880211,5/19/2014,fhzbfc
BB1300SC2,ISSUE,A10LF2DJ111898,1853406732,,,,0,880211,,880211,5/19/2014,ykjlsm
BB1300SC2,ISSUE,A10MF3AD301129,1869986404,,,,0,880211,,880211,5/19/2014,ctwuat
BB1300SC2,ISSUE,A10GC9GC630603,1709743494,,,,0,880211,,880211,5/19/2014,jnarku
BB1300SC2,ISSUE,A10MF1JV351019,1968897452,,,,0,880211,,880211,5/19/2014,tcetsx
BB1300SC2,ISSUE,A10GB8LR230354,1796472254,,,,0,880211,,880211,5/19/2014,yuwtur
BB1300SC2,ISSUE,A10MC9JT354312,1974678433,,,,0,880211,,880211,5/19/2014,kdxmgq
BB1300SC2,ISSUE,D32HD1JM410269,2227217474,,,,0,880211,,880211,5/19/2014,nrfptp
BB1300SC2,ISSUE,D32HE1PX411141,2071082990,,,,0,880211,,880211,5/19/2014,gsvgxb
BB1300SC2,ISSUE,D32BF2AR310535,2363301876,,,,0,880211,,880211,5/19/2014,cvvwmg
BB1300SC2,ISSUE,D32HF2CK511051,2216121216,,,,0,880211,,880211,5/19/2014,ihvgoy
BB1300SC2,ISSUE,D32BF1RT210353,2064080209,,,,0,880211,,880211,5/19/2014,piqnyj
BB1300SC2,ISSUE,D32BD1JN610644,2498333935,,,,0,880211,,880211,5/19/2014,ydkwvi
BB1300SC2,ISSUE,D32HD1MR411232,2521978524,,,,0,880211,,880211,5/19/2014,bkcgwe
BB1300SC2,ISSUE,D32BE1PW210429,2466902299,,,,0,880211,,880211,5/19/2014,wcwwtp
BB1300SC2,ISSUE,D32BA1CY611083,2111326704,,,,0,880211,,880211,5/19/2014,kzovbm
BB1300SC2,ISSUE,D32HF2DX510247,2059200853,,,,0,880211,,880211,5/19/2014,owetfl
BB1300SC2,ISSUE,D32BE1PL210910,2515818371,,,,0,880211,,880211,5/19/2014,vyonew
BB1300SC2,ISSUE,D32BC1FB610622,2176408231,,,,0,880211,,880211,5/19/2014,ekedij
BB1300SC2,ISSUE,D32BB1DU311240,2546905940,,,,0,880211,,880211,5/19/2014,qpifhk
BB1300SC2,ISSUE,D32HF1RU512447,2477856856,,,,0,880211,,880211,5/19/2014,ndfbnf
BB1300SC2,ISSUE,D32HD1MJ411337,2362243137,,,,0,880211,,880211,5/19/2014,xhyuyj
BB1300SC2,ISSUE,D32BB1EK410524,2463872610,,,,0,880211,,880211,5/19/2014,wzqnzr
BB1300SC2,ISSUE,D32BF1RP211436,2086973597,,,,0,880211,,880211,5/19/2014,qxaqds
BB1300SC2,ISSUE,D32BD1PA610544,2144071848,,,,0,880211,,880211,5/19/2014,eblcbx
BB1300SC2,ISSUE,D32BF2AD111290,2168591960,,,,0,880211,,880211,5/19/2014,rbxlyi
BB1300SC2,ISSUE,D32BE1PB110182,2517596751,,,,0,880211,,880211,5/19/2014,xjskua
BB1300SC2,ISSUE,D32BD1LA111052,2396202893,,,,0,880211,,880211,5/19/2014,qdtbii
BB1300SC2,ISSUE,D32BA1CM611204,2225671433,,,,0,880211,,880211,5/19/2014,kesomx
BB1300SC2,ISSUE,D32BE1PB110520,2318498520,,,,0,880211,,880211,5/19/2014,swmywu
BB1300SC2,ISSUE,D32HF2CE410757,2349693214,,,,0,880211,,880211,5/19/2014,ujwaws
BB1300SC2,ISSUE,D32HF2CQ511452,2469062273,,,,0,880211,,880211,5/19/2014,urzkka
BB1300SC2,ISSUE,D32BE1PE111642,2200004261,,,,0,880211,,880211,5/19/2014,wgujss
BB1300SC2,ISSUE,D32HE1PH510887,2421255676,,,,0,880211,,880211,5/19/2014,tntciq
BB1300SC2,ISSUE,D32BF1TB111314,2436491027,,,,0,880211,,880211,5/19/2014,yezloh
BB1300SC2,ISSUE,D32HG2GA610240,2179348335,,,,0,880211,,880211,5/19/2014,blwewy
BB1300SC2,ISSUE,D32HG2MC410908,2313316446,,,,0,880211,,880211,5/19/2014,jnpuwm
BB1300SC2,ISSUE,D32HF2ED511720,2411096593,,,,0,880211,,880211,5/19/2014,grjdgk
BB1300SC2,ISSUE,D32BC1FP110577,2427430836,,,,0,880211,,880211,5/19/2014,dujuvo
BB1300SC2,ISSUE,G33DG4AP002367,2773598327,,,,0,880211,,880211,5/19/2014,omaqxo
BB1300SC2,ISSUE,G33DG4AP002365,2773598418,,,,0,880211,,880211,5/19/2014,qntajq
BB1300SC2,ISSUE,G33DG4AP002377,2773599283,,,,0,880211,,880211,5/19/2014,bhnsjc
BB1300SC2,ISSUE,G33DG4AP002379,2773599325,,,,0,880211,,880211,5/19/2014,gbylut
BB1300SC2,ISSUE,G33DG4AP002461,2773598467,,,,0,880211,,880211,5/19/2014,cabueq
BB1300SC2,ISSUE,G33DG4AP002349,2773598319,,,,0,880211,,880211,5/19/2014,ibagcw
BB1300SC2,ISSUE,G33DG4AP002374,2773598400,,,,0,880211,,880211,5/19/2014,zqmhyv
BB1300SC2,ISSUE,G33DG4AP002373,2773598392,,,,0,880211,,880211,5/19/2014,ifchcs
BB1300SC2,ISSUE,G33DG4AP002371,2773598376,,,,0,880211,,880211,5/19/2014,kufbmn
BB1300SC2,ISSUE,G33DG4AP002466,2773598442,,,,0,880211,,880211,5/19/2014,natmgt
BB1300SC2,ISSUE,G33DG4AP002363,2773598368,,,,0,880211,,880211,5/19/2014,inaycf
BB1300SC2,ISSUE,G33DG4AP002357,2773598350,,,,0,880211,,880211,5/19/2014,yquanu
BB1300SC2,ISSUE,G33DG4AP002369,2773598343,,,,0,880211,,880211,5/19/2014,dpexze
BB1300SC2,ISSUE,G33DG4AP002351,2773598335,,,,0,880211,,880211,5/19/2014,buoznj
BB1300SC2,ISSUE,G33DG4AP002438,2773599226,,,,0,880211,,880211,5/19/2014,rqfzdk
BB1300SC2,ISSUE,G33DG4AP002500,2773598640,,,,0,880211,,880211,5/19/2014,zvpssm
BB1300SC2,ISSUE,G33DG4AP002384,2773599309,,,,0,880211,,880211,5/19/2014,klysun
BB1300SC2,ISSUE,G33DG4AP002380,2773599366,,,,0,880211,,880211,5/19/2014,imoxld
BB1300SC2,ISSUE,G33DG4AP002375,2773599341,,,,0,880211,,880211,5/19/2014,zokfug
BB1300SC2,ISSUE,G33DG4AP002285,2773599374,,,,0,880211,,880211,5/19/2014,hghapk
BB1300SC2,ISSUE,G33DG4AP002446,2773598509,,,,0,880211,,880211,5/19/2014,ltaeny
BB1300SC2,ISSUE,G33DG4AP002505,2773598665,,,,0,880211,,880211,5/19/2014,cvwmwb
BB1300SC2,ISSUE,G33DG4AP002418,2773599580,,,,0,880211,,880211,5/19/2014,mkwtlh
BB1300SC2,ISSUE,G33DG4AP002414,2773598962,,,,0,880211,,880211,5/19/2014,pqxbze
BB1300SC2,ISSUE,G33DG4AP002416,2773598988,,,,0,880211,,880211,5/19/2014,vemdfd
BB1300SC2,ISSUE,G33DG4AP002420,2773599002,,,,0,880211,,880211,5/19/2014,giiibn
BB1300SC2,ISSUE,G33DG4AP002481,2773598590,,,,0,880211,,880211,5/19/2014,boulxl
BB1300SC2,ISSUE,G33DG4AP002467,2773598632,,,,0,880211,,880211,5/19/2014,oactnz
BB1300SC2,ISSUE,G33DG4AP002378,2773599424,,,,0,880211,,880211,5/19/2014,hktqli
BB1300SC2,ISSUE,G33DG4AP002386,2773599457,,,,0,880211,,880211,5/19/2014,qfpktm
BB1300SC2,ISSUE,G33DG4AP002381,2773599465,,,,0,880211,,880211,5/19/2014,fverlw
BB1300SC2,ISSUE,G33DG4AP002388,2773599481,,,,0,880211,,880211,5/19/2014,swdcoq
BB1300SC2,ISSUE,G33DG4AP002486,2773598558,,,,0,880211,,880211,5/19/2014,lanqps
BB1300SC2,ISSUE,G33DG4AP002501,2773598673,,,,0,880211,,880211,5/19/2014,seglcy
BB1300SC2,ISSUE,G33DG4AP002421,2773599028,,,,0,880211,,880211,5/19/2014,puqpbv
BB1300SC2,ISSUE,G33DG4AP002382,2773599051,,,,0,880211,,880211,5/19/2014,ueltkf
