BB1300SC2,ISSUE,D34HE4DA414195,D34HE4DA414195,,,,0,880211,,880211,5/8/2014,ujdubt
BB1300SC2,ISSUE,D34HE4DA413940,D34HE4DA413940,,,,0,880211,,880211,5/8/2014,lnbrgg
BB1300SC2,ISSUE,D34HE4DA413921,D34HE4DA413921,,,,0,880211,,880211,5/8/2014,ceckez
BB1300SC2,ISSUE,D34HE4DA413296,D34HE4DA413296,,,,0,880211,,880211,5/8/2014,bxyclx
BB1300SC2,ISSUE,D34HE4DA413035,D34HE4DA413035,,,,0,880211,,880211,5/8/2014,avmgef
BB1300SC2,ISSUE,D34HE4DA414370,D34HE4DA414370,,,,0,880211,,880211,5/8/2014,yopqbq
BB1300SC2,ISSUE,D34HE4DA414336,D34HE4DA414336,,,,0,880211,,880211,5/8/2014,dbnosc
BB1300SC2,ISSUE,D34HE4DA414321,D34HE4DA414321,,,,0,880211,,880211,5/8/2014,ezqfaw
BB1300SC2,ISSUE,D34HE4DA414316,D34HE4DA414316,,,,0,880211,,880211,5/8/2014,ckaozy
BB1300SC2,ISSUE,D34HE4DA414296,D34HE4DA414296,,,,0,880211,,880211,5/8/2014,mlyfpz
BB1300SC2,ISSUE,D34HE4DA414294,D34HE4DA414294,,,,0,880211,,880211,5/8/2014,hhqmdx
BB1300SC2,ISSUE,D34HE4DA414245,D34HE4DA414245,,,,0,880211,,880211,5/8/2014,ulkazh
BB1300SC2,ISSUE,D34HE4DA414203,D34HE4DA414203,,,,0,880211,,880211,5/8/2014,umxivw
BB1300SC2,ISSUE,D34HE4DA414180,D34HE4DA414180,,,,0,880211,,880211,5/8/2014,lffrxd
BB1300SC2,ISSUE,D34HE4DA414175,D34HE4DA414175,,,,0,880211,,880211,5/8/2014,ldookd
BB1300SC2,ISSUE,D34HE4DA414163,D34HE4DA414163,,,,0,880211,,880211,5/8/2014,hgyrjt
BB1300SC2,ISSUE,D34HE4DA413201,D34HE4DA413201,,,,0,880211,,880211,5/8/2014,xqurdd
BB1300SC2,ISSUE,D34HE4DA414274,D34HE4DA414274,,,,0,880211,,880211,5/8/2014,qnqkja
BB1300SC2,ISSUE,D34HE4DA414269,D34HE4DA414269,,,,0,880211,,880211,5/8/2014,lxxkaz
BB1300SC2,ISSUE,D34HE4DA414266,D34HE4DA414266,,,,0,880211,,880211,5/8/2014,nlyjze
BB1300SC2,ISSUE,D34HE4DA414251,D34HE4DA414251,,,,0,880211,,880211,5/8/2014,pjpxbp
BB1300SC2,ISSUE,D34HE4DA414240,D34HE4DA414240,,,,0,880211,,880211,5/8/2014,yqyobe
BB1300SC2,ISSUE,D34HE4DA414223,D34HE4DA414223,,,,0,880211,,880211,5/8/2014,rssfkg
BB1300SC2,ISSUE,D34HE4DA414209,D34HE4DA414209,,,,0,880211,,880211,5/8/2014,rgqzoz
BB1300SC2,ISSUE,D34HE4DA414151,D34HE4DA414151,,,,0,880211,,880211,5/8/2014,hashzu
BB1300SC2,ISSUE,D34HE4DA414146,D34HE4DA414146,,,,0,880211,,880211,5/8/2014,gambwp
BB1300SC2,ISSUE,D34HE4DA414111,D34HE4DA414111,,,,0,880211,,880211,5/8/2014,bevzwr
BB1300SC2,ISSUE,D34HE4DA414087,D34HE4DA414087,,,,0,880211,,880211,5/8/2014,mxxnhq
BB1300SC2,ISSUE,D34HE4DA414005,D34HE4DA414005,,,,0,880211,,880211,5/8/2014,qktgbo
BB1300SC2,ISSUE,D34HE4DA414265,D34HE4DA414265,,,,0,880211,,880211,5/8/2014,sxbxqf
BB1300SC2,ISSUE,D34HE4DA414232,D34HE4DA414232,,,,0,880211,,880211,5/8/2014,kkldco
BB1300SC2,ISSUE,D34HE4DA414222,D34HE4DA414222,,,,0,880211,,880211,5/8/2014,fqaqge
BB1300SC2,ISSUE,D34HE4DA414217,D34HE4DA414217,,,,0,880211,,880211,5/8/2014,adnfar
BB1300SC2,ISSUE,D34HE4DA414204,D34HE4DA414204,,,,0,880211,,880211,5/8/2014,zfnpab
BB1300SC2,ISSUE,D34HE4DA414169,D34HE4DA414169,,,,0,880211,,880211,5/8/2014,czmrpd
BB1300SC2,ISSUE,D34HE4DA414164,D34HE4DA414164,,,,0,880211,,880211,5/8/2014,dghxla
BB1300SC2,ISSUE,D34HE4DA414300,D34HE4DA414300,,,,0,880211,,880211,5/8/2014,qlalyb
BB1300SC2,ISSUE,D34HE4DA414282,D34HE4DA414282,,,,0,880211,,880211,5/8/2014,sfznnd
BB1300SC2,ISSUE,D34HE4DA414230,D34HE4DA414230,,,,0,880211,,880211,5/8/2014,fgnkgy
BB1300SC2,ISSUE,D34HE4DA413936,D34HE4DA413936,,,,0,880211,,880211,5/8/2014,nricca
BB1300SC2,ISSUE,D34HE4DA413873,D34HE4DA413873,,,,0,880211,,880211,5/8/2014,bknbvd
BB1300SC2,ISSUE,D34HE4DA414368,D34HE4DA414368,,,,0,880211,,880211,5/8/2014,ddtuas
BB1300SC2,ISSUE,D34HE4DA414365,D34HE4DA414365,,,,0,880211,,880211,5/8/2014,fxswpu
BB1300SC2,ISSUE,D34HE4DA414358,D34HE4DA414358,,,,0,880211,,880211,5/8/2014,seewym
BB1300SC2,ISSUE,D34HE4DA414348,D34HE4DA414348,,,,0,880211,,880211,5/8/2014,ufbadm
BB1300SC2,ISSUE,D34HE4DA414347,D34HE4DA414347,,,,0,880211,,880211,5/8/2014,sltxqf
BB1300SC2,ISSUE,D34HE4DA414340,D34HE4DA414340,,,,0,880211,,880211,5/8/2014,cretni
BB1300SC2,ISSUE,D34HE4DA414322,D34HE4DA414322,,,,0,880211,,880211,5/8/2014,mbtzql
BB1300SC2,ISSUE,D34HE4DA414313,D34HE4DA414313,,,,0,880211,,880211,5/8/2014,xnrgii
BB1300SC2,ISSUE,D34HE4DA414277,D34HE4DA414277,,,,0,880211,,880211,5/8/2014,ayhiys
BB1300SC2,ISSUE,D34HE4DA414250,D34HE4DA414250,,,,0,880211,,880211,5/8/2014,yqouns
BB1300SC2,ISSUE,D34HE4DA414176,D34HE4DA414176,,,,0,880211,,880211,5/8/2014,whrzxl
